Unnamed: 0,date,name,country,venue,clean_country
6352,"May 21, 2011",Kirkkonummi Open 2011,"Finland, Kirkkonummi",Kirkkoharju School,Finland
6357,"May 14 - 15, 2011",Vesoul Open 2011,"France, Vesoul",Centre De GAULLE,France
6362,"May 14, 2011",Kyiv Open 2011,"Ukraine, Kiev","National University ""Kyiv-Mohyla Academy""",Ukraine
6363,"May 7 - 8, 2011",Belgian Open 2011,"Belgium, Ghent",Bateas Sportcentrum,Belgium
6364,"May 7 - 8, 2011",Roma Open 2011,"Italy, Rome",Parrocchia s. Alfonso Maria de' Liguori,Italy
6371,"Apr 30 - May 1, 2011",Castellon Open 2011,"Spain, Castellón de la Plana",Hotel Doña Lola,Spain
6372,"Apr 30 - May 1, 2011",Hamburg Open 2011,"Germany, Hamburg",Karl Schneider Halle,Germany
6380,"Apr 22 - 24, 2011",Danish Open 2011,"Denmark, Lejre",Domus Felix,Denmark
6381,"Apr 22, 2011",France 2011,"France, Paris",Novotel Les Halles,France
6382,"Apr 21 - 23, 2011",Italian Championship 2011,"Italy, Mantova",Politecnico di Milano - Polo regionale di Mantova,Italy
6385,"Apr 16 - 17, 2011",Bialystok Open 2011,"Poland, Bialystok",High School No. 14,Poland
6386,"Apr 16 - 17, 2011",Diñs Open 2011,"France, Saint-Grégoire",Salle du Cosec,France
6392,"Apr 9 - 10, 2011",German Open 2011,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
6394,"Apr 2 - 3, 2011",NEMO Amsterdam Open 2011,"Netherlands, Amsterdam","NEMO, Amsterdam Science Centre",Netherlands
6397,"Apr 2, 2011",Vejstrup Open 2011,"Denmark, Vejstrup",Vejstrup Efterskole,Denmark
6400,"Apr 2, 2011",Kotka Open 2011,"Finland, Kotka",Pihkoon koulu (Pihkoo school),Finland
6402,"Mar 26 - 27, 2011",French Open 2011,"France, Saint-Etienne-du-Rouvray",Esigelec,France
6403,"Mar 26, 2011",Grudziadz Open 2011,"Poland, Grudziadz",Complex of Technical Schools J.J. Sniadeckich,Poland
6412,"Mar 12 - 13, 2011",Mantua Spring 2011,"Italy, Mantova",Sala Magna Isabella d'Este,Italy
6416,"Mar 5 - 6, 2011",Milan Cube Open 2011,"Italy, Milan",MilanoLudoteca Casa dei Giochi,Italy
6417,"Mar 5 - 6, 2011",Altbier 2011,"Germany, Düsseldorf",Gemeindehaus Diezelweg,Germany
6421,"Mar 5, 2011",Murcia Open 2011,"Spain, Puente Tocinos",Centro Municipal La Nave,Spain
6432,"Feb 19 - 20, 2011",Neptune Open 2011,"France, Ecully",EXIA Ecully,France
6438,"Feb 12 - 13, 2011",Norwegian Open 2011,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
6439,"Feb 12, 2011",Lodz Open 2011,"Poland, Lodz",VIII high shool at A. Asnyka at Pomorska 105 street,Poland
6447,"Feb 5, 2011",Aalborg Open 2011,"Denmark, Aalborg",Hovedbiblioteket,Denmark
6450,"Jan 29 - 30, 2011",Breizh Open 2011,"France, Rennes",Maison Marion du Faouët,France
6452,"Jan 29 - 30, 2011",Fredericia Open 2011,"Denmark, Fredericia",Ungdommenshus,Denmark
6455,"Jan 22 - 23, 2011",Helsinki Open 2011,"Finland, Helsinki",Oulunkylän yhteiskoulu,Finland
6459,"Jan 14 - 16, 2011",Aachen Open 2011,"Germany, Aachen",RWTH Aachen University,Germany
6465,"Dec 27 - 28, 2010",South Italian Open 2010,"Italy, Rodi Garganico",residence Royals Gate,Italy
6468,"Dec 25 - 26, 2010",Puy de Dome Open 2010,"France, Dallet",Salle Polyvalente,France
6470,"Dec 19, 2010",Romanian Nationals 2010,"Romania, Bucharest",Academy of Economic Studies Bucharest,Romania
6474,"Dec 17 - 19, 2010",Spanish Championship 2010,"Spain, Madrid",Centro Comercial Xanadú,Spain
6479,"Dec 5, 2010",Skårup Christmas 2010,"Denmark, Skårup",Skårup Mellemvej 10,Denmark
6482,"Dec 4 - 5, 2010",Lyon Sinterklaas Open 2010,"France, Lyon",Ecole Normale Superieure,France
6486,"Nov 27 - 28, 2010",Basauri Open 2010,"Spain, Basauri (Bilbao)",Centro Cívico Basozelai,Spain
6487,"Nov 27 - 28, 2010",Swedish Cubedays 2010,"Sweden, Blackeberg (Stockholm)",Blackebergs gymnasium,Sweden
6494,"Nov 13 - 14, 2010",Dutch Nationals 2010,"Netherlands, Sint Michielsgestel",Zonnewende,Netherlands
6499,"Nov 6 - 7, 2010",UK Open 2010,"United Kingdom, Bristol, City of Bristol",Armada House,United Kingdom
6503,"Oct 31, 2010",Halloween Open 2010,"Italy, Milan",Casa dei Giochi,Italy
6504,"Oct 30 - 31, 2010",Madrid Open Rubik 2010,"Spain, Madrid",Centro Joven de San Sebastian de los Reyes,Spain
6507,"Oct 23 - 24, 2010",Naoned Open 2010,"France, Nantes",La Maison des Jeux,France
6509,"Oct 23, 2010",Rzeszow Open 2010,"Poland, Rzeszow",II Liceum Ogolnoksztalcace,Poland
6511,"Oct 23, 2010",V-CUBE Spiel 2010,"Germany, Essen",Messe Essen,Germany
6512,"Oct 16 - 17, 2010",Dutch Open 2010,"Netherlands, Emmen",Esdal college,Netherlands
6514,"Oct 16, 2010",Mantua Open 2010,"Italy, Mantova",Ariston Theatre,Italy
6515,"Oct 9 - 10, 2010",Munich Open 2010,"Germany, Munich, Bavaria",Haus International,Germany
6520,"Oct 2 - 3, 2010",Florence Open 2010,"Italy, Florence",Saschall Theater,Italy
6523,"Oct 1 - 3, 2010",Euro 2010,"Hungary, Budapest",Klauzál Haz,Hungary
6527,"Sep 25 - 26, 2010",Odense Open 2010,"Denmark, Odense",Rosenbæk Huset,Denmark
6530,"Sep 18 - 19, 2010",Estonian Open 2010,"Estonia, Kose",Kose Gymnasium,Estonia
6531,"Sep 18 - 19, 2010",Pabianice Open 2010,"Poland, Pabianice",Szkola Podstawowa nr 3,Poland
6535,"Sep 12, 2010",Mediolanum Open 2010,"Italy, Milan",Casa dei Giochi - Università Della Mente,Italy
6537,"Sep 11 - 12, 2010",Swedish Open 2010,"Sweden, Vattholma (Uppsala)",Wattholma kursgård conference center,Sweden
6538,"Sep 11 - 12, 2010",German Nationals 2010,"Germany, Bottrop-Kirchhellen",Movie Park Germany,Germany
6539,"Sep 4 - 5, 2010",Lemgo Open 2010,"Germany, Lemgo",Lipperlandhalle Lemgo,Germany
6543,"Sep 3 - 4, 2010",Galeries Lafayette Open 2010,"France, Paris",Galeries Lafayette,France
6544,"Sep 3 - 4, 2010",Hungarian Open 2010,"Hungary, Budapest",Klauzál Ház,Hungary
6545,"Aug 28 - 29, 2010",Finnish Open 2010,"Finland, Helsinki","Kontulan toimintakeskus Luuppi (Youth Activity Center ""Luuppi"" at Kontula)",Finland
6546,"Aug 28 - 29, 2010",Polish Nationals 2010,"Poland, Poznan",VIII Liceum Ogolnoksztalcace,Poland
6551,"Aug 21 - 22, 2010",Oslo Open 2010,"Norway, Oslo",Kampen og Vålerenga eldresenter Kantine (Kampen Elderly Centre cantina),Norway
6554,"Aug 14 - 15, 2010",East German Open 2010,"Germany, Dresden",Fakultät Informatik der TU Dresden,Germany
6561,"Aug 7, 2010",Kociewie Open 2010,"Poland, Starogard Gdanski",Hala Agro-Kociewie,Poland
6564,"Jul 31 - Aug 1, 2010",Austrian Open 2010,"Austria, Vienna",WUK Verein zur Schaffung offener Kultur- und Werkstättenhäuser,Austria
6567,"Jul 26 - 27, 2010",Italian Championship 2010,"Italy, Rome",St. Elizabeth and Zechariah Church,Italy
6568,"Jul 24 - 25, 2010",Düsseldorf Open 2010,"Germany, Düsseldorf",Gemeindehaus der Evangelischen Gemeinde Unterrath,Germany
6576,"Jul 16 - 18, 2010",Czech Open 2010,"Czech Republic, Pardubice",CEZ Aréna,Czech Republic
6580,"Jul 9 - 10, 2010",Barcelona Open 2010,"Spain, Sant Cugat (Barcelona)",Casal Jove Torreblanca,Spain
6581,"Jul 3 - 4, 2010",First Chamal'Open 2010,"France, Nantes",La Maison des Jeux,France
6583,"Jul 3, 2010",Poznan Open 2010,"Poland, Poznan",VIII Liceum Ogolnoksztalcace,Poland
6584,"Jul 3, 2010",Romanian Open 2010,"Romania, Cluj Napoca",Polus Center,Romania
6586,"Jun 26 - 27, 2010",Lyon Summer Open 2010,"France, Lyon",Ecole Normale Superieure,France
6587,"Jun 26 - 27, 2010",Alania Open 2010,"Germany, Aachen",Studentenwohnheim Alania,Germany
6593,"Jun 12 - 13, 2010",Cologne Open 2010,"Germany, Rösrath, Nordrhein-Westfalen",Jugendzentrum Rösrath,Germany
6594,"Jun 12, 2010",3Mola Open 2010,"Poland, Gdansk",Pier-Brzezno,Poland
6598,"Jun 5 - 6, 2010",Italian Open 2010,"Italy, Buccinasco (Milan)",Auditorium Fagnana,Italy
6602,"Jun 5, 2010",UK Nationals 2010,"United Kingdom, Bristol, City of Bristol",City of Bristol College,United Kingdom
6605,"May 29, 2010",Bialystok Open 2010,"Poland, Bialystok",Complex of secondary schools no 9,Poland
6608,"May 23, 2010",Henrik Laver Party 2010,"Denmark, Hvalsø",Lars' backyard,Denmark
6611,"May 22 - 23, 2010",Belgian Open 2010,"Belgium, Leuven","Youth Hostel ""De Blauwput""",Belgium
6614,"May 15 - 16, 2010",Karlstad Open 2010,"Sweden, Karlstad",IF Boltic,Sweden
6617,"May 9, 2010",Roma Open 2010,"Italy, Rome",Maremoto,Italy
6624,"Apr 25, 2010",Milan BLD Day 2010,"Italy, Milan",Casa dei Giochi,Italy
6626,"Apr 25, 2010",Skårup Spring 2010,"Denmark, Skårup",Skårup Mellemvej,Denmark
6628,"Apr 24, 2010",Slovenian Open 2010,"Slovenia, Lendava",Bilingual primary school Lendava,Slovenia
6629,"Apr 24, 2010",Athens Open 2010,"Greece, Athens",Papasotiriou Bookstore,Greece
6630,"Apr 24, 2010",Grudziadz Open 2010,"Poland, Grudziadz",Complex of Technical Schools J.J. Sniadeckich,Poland
6634,"Apr 17 - 18, 2010",German Open 2010,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
6640,"Apr 9 - 10, 2010",Zaragoza Open 2010,"Spain, Zaragoza",Centro Comercial AUGUSTA,Spain
6641,"Apr 9, 2010",France 2010,"France, Paris",Novotel Les Halles,France
6644,"Mar 27 - 28, 2010",Bristol Spring 2010,"United Kingdom, Bristol, City of Bristol",Trinity Arts Community Centre,United Kingdom
6649,"Mar 20 - 21, 2010",Montpellier Open 2010,"France, Montpellier",Université Montpellier 2,France
6651,"Mar 13 - 14, 2010",Madrid Open 2010,"Spain, Madrid",Centro Joven de San Sebastian de los Reyes,Spain
6652,"Mar 7, 2010",Milan Cube Day 2010,"Italy, Milan",Casa dei Giochi,Italy
6655,"Feb 27 - 28, 2010",Polish Open 2010,"Poland, Gdansk","Novotel ""Marina"" Gdansk",Poland
6656,"Feb 27 - 28, 2010",French Open 2010,"France, Paris",Espace Charenton,France
6657,"Feb 27 - 28, 2010",Danish Open 2010,"Denmark, Århus",Studenterhus Århus,Denmark
6659,"Feb 27, 2010",Murcia Open 2010,"Spain, Puente Tocinos",Centro Municipal La Nave,Spain
6661,"Feb 27, 2010",Helsinki Open 2010,"Finland, Helsinki","Robert's coffee, Olympiaterminaali",Finland
6665,"Feb 20 - 21, 2010",Benelux Open 2010,"Netherlands, Sint Michielsgestel",Zonnewende,Netherlands
6666,"Feb 13 - 14, 2010",Norwegian Open 2010,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
6681,"Jan 23 - 24, 2010",Toulouse Open 2010,"France, Toulouse",ENSEEIHT,France
6684,"Jan 16 - 17, 2010",Aachen Open 2010,"Germany, Aachen",RWTH Aachen University,Germany
6686,"Jan 16, 2010",Skårup Cube Day 2010,"Denmark, Skårup",Skårup Mellemvej,Denmark
6691,"Dec 29 - 30, 2009",South Italian Open 2009,"Italy, San Severo (Foggia)",Verdi's Theatre,Italy
6694,"Dec 19 - 20, 2009",Clermont Open 2009,"France, Dallet",Salle de la fontaine,France
6697,"Dec 12, 2009",The Hague Open 2009,"Netherlands, The Hague",PGL,Netherlands
6699,"Dec 7, 2009",Obei Obei Open 2009,"Italy, Corsico",Scuola Elementare G. Verdi,Italy
6701,"Dec 5 - 6, 2009",Spanish Championship 2009,"Spain, San Martín de la Vega",Parque Warner Madrid,Spain
6702,"Dec 5 - 6, 2009",Swedish Cube Day 2009,"Sweden, Kungsängen",Bergaskolan Kungsängen,Sweden
6706,"Nov 28, 2009",Silesia Open 2009,"Poland, Chorzów Batory",III LO im. Stefana Batorego,Poland
6708,"Nov 21 - 22, 2009",Bristol Open 2009,"United Kingdom, Bristol, City of Bristol",Trinity Arts Community Centre,United Kingdom
6711,"Nov 21, 2009",Portugal Open 2009,"Portugal, Porto",Exponor,Portugal
6712,"Nov 21, 2009",German Nationals 2009,"Germany, Düsseldorf",Burg-Wächter Castello,Germany
6713,"Nov 14 - 15, 2009",Dutch Nationals 2009,"Netherlands, Zwolle",IJsselhallen Zwolle,Netherlands
6716,"Nov 14, 2009",Basauri Open 2009,"Spain, Basauri (Bilbao)",Centro Cívico Basozelai,Spain
6719,"Nov 7, 2009",Estonian Open 2009,"Estonia, Kose",Kose Gymnasium,Estonia
6720,"Nov 7, 2009",UK Open 2009,"United Kingdom, Trafford, Greater Manchester","Manchester United FC, Old Trafford",United Kingdom
6723,"Oct 31 - Nov 1, 2009",Fuglsangpark Open 2009,"Denmark, Farum",Fuglsangpark Fælleshus,Denmark
6724,"Oct 24, 2009",Essen Open 2009,"Germany, Essen",Messe Essen,Germany
6728,"Oct 17 - 18, 2009",Dutch Open 2009,"Netherlands, Eindhoven",Mikrocentrum,Netherlands
6729,"Oct 16 - 18, 2009",Hungarian Open 2009,"Hungary, Budapest",Klauzál Gábor Budafok,Hungary
6730,"Oct 9 - 11, 2009",World Championship 2009,"Germany, Düsseldorf",Burg-Wächter Castello,Germany
6734,"Sep 26 - 27, 2009",Polish Open 2009,"Poland, Pabianice",Hala Koszykowki,Poland
6735,"Sep 26 - 27, 2009",Danish Special 2009,"Denmark, Hillerød",Lille Sverige,Denmark
6737,"Sep 19 - 20, 2009",Mantua Open 2009,"Italy, Mantova",Ariston Theatre,Italy
6740,"Sep 12 - 13, 2009",Brussels Summer Open 2009,"Belgium, Brussels",Campus Ceria,Belgium
6742,"Sep 12, 2009",Wroclaw Open 2009,"Poland, Wroclaw",Lutheran Parish of Divine Providence,Poland
6743,"Sep 5 - 6, 2009",Swedish Open 2009,"Sweden, Stockholm",National Museum of Science and Technology,Sweden
6747,"Aug 29 - 30, 2009",Finnish Open 2009,"Finland, Helsinki",Youth activity center Happi,Finland
6753,"Aug 22, 2009",Gdansk Open 2009,"Poland, Gdansk",Hotel Novotel Marina Gdansk,Poland
6755,"Aug 15 - 16, 2009",Kristianstad Open 2009,"Sweden, Kristianstad",Nosaby scoutlokal,Sweden
6759,"Aug 8 - 9, 2009",Dauphiné Open 2009,"France, Lancey",Centre Musical Accords,France
6774,"Jul 17 - 19, 2009",Czech Open 2009,"Czech Republic, Pardubice",CEZ Aréna,Czech Republic
6775,"Jul 11 - 12, 2009",UK Masters 2009,"United Kingdom, Swindon, Wiltshire",St. Joseph's Catholic College,United Kingdom
6778,"Jul 10 - 11, 2009",Madrid Open 2009,"Spain, Madrid",Casa de la Juventud,Spain
6779,"Jul 4, 2009",Kociewie Open 2009,"Poland, Starogard Gdanski",Liceum Ogolnoksztalcace,Poland
6782,"Jun 27 - 28, 2009",Poznan Open 2009,"Poland, Poznan",VIII Liceum Ogolnoksztalcace,Poland
6788,"Jun 17, 2009",Mammut Open 2009,"Hungary, Budapest",Mammut Shopping and Entertainment Center,Hungary
6791,"Jun 5 - 7, 2009",Nantes Open 2009,"France, Nantes",Maison des Jeux,France
6793,"May 30, 2009",Lublin Open 2009,"Poland, Lublin",XIX Liceum Ogolnoksztalcace,Poland
6800,"May 16 - 17, 2009",Lyon Spring Open 2009,"France, Lyon",Ecole Normale Superieure,France
6801,"May 16, 2009",Vaasa Open 2009,"Finland, Vaasa",University of Applied Sciences (Vaasan Ammattikorkeakoulu),Finland
6808,"Apr 25 - 26, 2009",German Open 2009,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
6812,"Apr 25, 2009",Västerås Open 2009,"Sweden, Västerås",Västerås Schackklubb (Västerås Chess Club),Sweden
6813,"Apr 24 - 25, 2009",Barcelona Open 2009,"Spain, Terrassa",Centre Cívic President Macià,Spain
6816,"Apr 10, 2009",France 2009,"France, Paris",Novotel Les Halles,France
6819,"Apr 4 - 5, 2009",Danish Open 2009,"Denmark, Copenhagen",Valby Kulturhus,Denmark
6821,"Apr 4, 2009",Warsaw Open 2009,"Poland, Warsaw",MIM UW,Poland
6829,"Mar 14 - 15, 2009",French Open 2009,"France, Serris (Paris)",Elysee Hotel,France
6833,"Mar 7, 2009",Helsinki Open 2009,"Finland, Helsinki",Tieteiden talo,Finland
6836,"Feb 28 - Mar 1, 2009",Belgian Open 2009,"Belgium, Brussels",Salle Zénith,Belgium
6837,"Feb 28, 2009",Murcia Open 2009,"Spain, Puente Tocinos",Centro Municipal La Nave,Spain
6839,"Feb 21 - 22, 2009",Benelux Open 2009,"Netherlands, Sint Michielsgestel",Zonnewende,Netherlands
6840,"Feb 21 - 22, 2009",Polish Nationals 2009,"Poland, Gdansk",Hotel Novotel Marina Gdansk,Poland
6844,"Feb 14, 2009",Italian Open 2009,"Italy, Bergamo",Imiberg School,Italy
6845,"Feb 14, 2009",Montpellier Open 2009,"France, Montpellier",Université Montpellier 2,France
6846,"Feb 14, 2009",Norwegian Open 2009,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
6849,"Feb 7 - 8, 2009",Norrköping Open 2009,"Sweden, Norrköping",Djäkneparksskolan school,Sweden
6851,"Jan 31 - Feb 1, 2009",Galanta Open 2009,"Slovakia, Galanta",Kodály Zoltán school,Slovakia
6852,"Jan 31 - Feb 1, 2009",Swiss Open 2009,"Switzerland, Lausanne",EPFL,Switzerland
6856,"Jan 17, 2009",Sandö Open 2009,"Sweden, Kramfors",Räddningsgymnasiet Sandö,Sweden
6858,"Jan 10 - 11, 2009",Aachen Open 2009,"Germany, Aachen",Studentenwerk Aachen,Germany
6861,"Dec 20, 2008",Clermont Open 2008,"France, Clermont-Ferrand",Centre Jean Richepin,France
6864,"Dec 19 - 20, 2008",Spanish Championship 2008,"Spain, La Coruña",Fórum Metropolitano,Spain
6868,"Dec 6, 2008",Swedish Cube Day 2008,"Sweden, Kungsängen",Bergaskolan Kungsängen,Sweden
6869,"Nov 29, 2008",The Hague Open 2008,"Netherlands, The Hague",PGL,Netherlands
6871,"Nov 29, 2008",Portugal Open 2008,"Portugal, Lisbon",O Centro Comercial Alegro,Portugal
6875,"Nov 15, 2008",Dutch Nationals 2008,"Netherlands, Zwolle",IJsselhallen Zwolle,Netherlands
6878,"Nov 8, 2008",Geneva Open 2008,"Switzerland, Geneva",Collège Calvin,Switzerland
6880,"Nov 8, 2008",UK Open 2008,"United Kingdom, Trafford, Greater Manchester","Manchester United FC, Old Trafford",United Kingdom
6885,"Oct 25 - 26, 2008",Hungarian Open 2008,"Hungary, Budapest",Klauzál Gábor Budafok,Hungary
6886,"Oct 25, 2008",Germany 2008,"Germany, Essen",Messe Essen,Germany
6887,"Oct 25, 2008",Tampere Open 2008,"Finland, Tampere",Sampola,Finland
6888,"Oct 25, 2008",Poznan Open 2008,"Poland, Poznan",VIII Liceum Ogolnoksztalcace,Poland
6889,"Oct 18 - 19, 2008",Dutch Open 2008,"Netherlands, Eindhoven",Mikrocentrum,Netherlands
6891,"Oct 11, 2008",Danish Cube Day 2008,"Denmark, Tommerup",Tommerup Efterskole,Denmark
6898,"Sep 19 - 21, 2008",Euro 2008,"Spain, Derio (Bilbao)",Derio Sports Center,Spain
6899,"Sep 6 - 7, 2008",Swedish Open 2008,"Sweden, Rosersberg (Stockholm)",Sigtuna Numismatic Association,Sweden
6900,"Sep 6 - 7, 2008",Brussels Summer Open 2008,"Belgium, Brussels",Campus Ceria,Belgium
6901,"Aug 30, 2008",Marina Gdansk Open 2008,"Poland, Gdansk",Hotel Novotel Marina Gdansk,Poland
6904,"Aug 23 - 24, 2008",Dutch Masters 2008,"Netherlands, Sint Michielsgestel",Zonnewende,Netherlands
6906,"Aug 16, 2008",Wroclaw Open 2008,"Poland, Wroclaw",Lutheran Parish of Divine Providence,Poland
6913,"Jul 19 - 20, 2008",Finnish Open 2008,"Finland, Helsinki",Töölön Kisahalli (Töölö Sports hall),Finland
6917,"Jul 12 - 13, 2008",Czech Open 2008,"Czech Republic, Pardubice",CEZ Aréna,Czech Republic
6919,"Jul 5 - 6, 2008",Toulouse Summer Open 2008,"France, Toulouse","Centre Social et Culturel ""Aline et Louis Rivals""",France
6922,"Jun 21, 2008",Italian Open 2008,"Italy, Monza",Autodromo di Monza,Italy
6925,"Jun 7, 2008",Polish Open 2008,"Poland, Wadowice",Zespol Szkol Publicznych nr 2,Poland
6926,"May 31 - Jun 1, 2008",Nantes Open 2008,"France, Nantes",Cité Universitaire Cast,France
6932,"May 10, 2008",Pabianice Open 2008,"Poland, Pabianice",Hala Koszykowki,Poland
6934,"May 2 - 3, 2008",Barcelona Open 2008,"Spain, Terrassa",Centre Cívic President Macià,Spain
6938,"Apr 19 - 20, 2008",German Open 2008,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
6944,"Apr 13, 2008",WSTIH Open 2008,"Poland, Gdansk",WSTiH - Higher School of Turism and Hotel Industry,Poland
6946,"Apr 11, 2008",France 2008,"France, Paris",Novotel Les Halles,France
6947,"Apr 5 - 6, 2008",Madrid Open 2008,"Spain, Madrid",Casa de la Juventud,Spain
6948,"Mar 29 - 30, 2008",Danish Open 2008,"Denmark, Nyborg",Nyborg Gymnasium,Denmark
6952,"Mar 15 - 16, 2008",French Open 2008,"France, Paris",Holiday Inn Paris Bastille - Gare de Lyon,France
6954,"Mar 8, 2008",Västervik 2008,"Sweden, Västervik",Ludvigsborgsskolan,Sweden
6955,"Feb 24, 2008",Gdansk Open 2008,"Poland, Gdansk",Hotel Novotel Marina Gdansk,Poland
6956,"Feb 23, 2008",Helsinki Open 2008,"Finland, Helsinki",Robert's Coffee,Finland
6957,"Feb 23, 2008",Murcia Open 2008,"Spain, Puente Tocinos",Centro Municipal La Nave,Spain
6958,"Feb 17, 2008",Norwegian Open 2008,"Norway, Trondheim",Norwegian University of Science and Technology,Norway
6959,"Feb 16 - 17, 2008",Benelux Open 2008,"Netherlands, Sint Michielsgestel",Zonnewende,Netherlands
6960,"Feb 16, 2008",Montpellier Open 2008,"France, Montpellier",Université Montpellier 2,France
6964,"Feb 2 - 3, 2008",Belgian Open 2008,"Belgium, Leuven",Novotel Leuven Centrum,Belgium
6969,"Dec 22, 2007",Lyon Winter Open 2007,"France, Lyon",Capoeira Senzala Lyon,France
6970,"Dec 15, 2007",Swedish Cube Day 2007,"Sweden, Kungsängen",Kungsängen Heritage Centre,Sweden
6973,"Nov 24, 2007",Netherlands 2007,"Netherlands, Zwolle",IJsselhallen Zwolle,Netherlands
6974,"Nov 24, 2007",Spain 2007,"Spain, Barcelona",Saló del Hobby,Spain
6980,"Nov 10, 2007",UK Open 2007,"United Kingdom, Birmingham, West Midlands",Novotel Birmingham Centre,United Kingdom
6983,"Oct 20, 2007",Germany 2007,"Germany, Essen",Messe Essen,Germany
6984,"Oct 13 - 14, 2007",Dutch Open 2007,"Netherlands, Eindhoven",Mikrocentrum,Netherlands
6985,"Oct 5 - 7, 2007",World Championship 2007,"Hungary, Budapest",Novotel Budapest Congress,Hungary
6988,"Sep 15 - 16, 2007",Polish Open 2007,"Poland, Wadowice",Zespol Szkol Publicznych nr 2,Poland
6989,"Sep 1, 2007",Lyon Open 2007,"France, Lyon",Hotel Sofitel Lyon,France
6990,"Aug 25 - 26, 2007",Swedish Open 2007,"Sweden, Södertälje",Tom Tits Experiment,Sweden
6994,"Aug 18 - 19, 2007",Finnish Open 2007,"Finland, Helsinki",Tekniikan museo (Museum of Technology),Finland
6996,"Aug 9, 2007",Murcia Open 2007,"Spain, Puente Tocinos",Centro cultural de Puente Tocinos,Spain
6998,"Jul 14 - 15, 2007",Czech Open 2007,"Czech Republic, Pardubice",CEZ Aréna,Czech Republic
6999,"Jul 8, 2007",Wroclaw Open 2007,"Poland, Wroclaw",Hipermarket Auchan,Poland
7003,"May 26, 2007",Italian Open 2007,"Italy, Rome",Hotel Champagne Garden,Italy
7006,"May 5, 2007",Spanish Open 2007,"Spain, Murcia",Universidad de Murcia,Spain
7007,"Apr 28 - 29, 2007",German Open 2007,"Germany, Gütersloh",Janusz Korczak Gesamtschule,Germany
7011,"Apr 13, 2007",France 2007,"France, Paris",Novotel Les Halles,France
